5.882340913181461906e-01 4.232463593740772301e-01 4.006052348501465965e-01 3.500473701788796022e-01 3.904716855673995846e-01 6.524988384050784962e-01 6.448458994574113312e-01 6.643603177589244568e-01 8.486391622900247844e-01 7.182903917898668666e-01 6.340339925989829650e-01 6.850939350839079234e-01 9.217428872507960058e-01 1.043115805137356800e+00 7.856244566244098282e-01 8.050510935771134635e-01 1.083109299965158590e+00 1.395685857736558066e+00 1.416862176413577368e+00 1.073216355915882492e+00 1.301653079901028631e+00 1.268348679598185536e+00 1.253645549153238115e+00 1.300477584412330190e+00 1.409899118790474581e+00 1.147202363360112942e+00 1.295038170504124064e+00 1.244429816770182162e+00 1.177583151339727463e+00 9.878855457883695124e-01 8.009683293632962053e-01 1.029872885735442445e+00 1.159162035989033335e+00 1.237940608073025750e+00 1.290111663864174529e+00 1.244408999241609193e+00 1.354684677884901989e+00 1.578456030239297592e+00 1.461698950579928269e+00 1.435565227277966205e+00 1.442625241675431713e+00 1.222632809772547846e+00 1.325643734670232110e+00 1.278879606066003483e+00 8.042356512547347291e-01 6.840924648385464657e-01 8.852426493228593429e-01 1.118166487237002515e+00 9.592580272372952521e-01 6.528583425597515033e-01 9.144524488222843805e-01 1.007403962214518334e+00 1.020807162796970369e+00 6.781303019434606894e-01 7.519529237836061197e-01 9.063629925878500249e-01 7.908969884787703242e-01
8.925544066616456496e-01 7.876950913011326882e-01 5.806456101284884763e-01 5.278937347226907439e-01 6.366188884456714936e-01 3.513066033064758398e-01 2.431637088126935020e-01 1.654027757405233667e-01 2.071192520297065465e-01 2.610923595706657885e-01 6.850939350839075903e-01 8.159155166069416154e-01 8.290224130549219694e-01 3.548383638207461832e-01 9.076040515590223512e-01 1.128333614504291482e+00 1.028374349648272457e+00 4.933585418411124968e-01 5.431492933186563565e-01 1.138579735104827684e+00 4.849117666683018801e-01 4.550551193126973759e-01 7.341243760210907077e-01 5.307199557498823994e-01 6.756856262746983033e-01 1.105172552970079103e+00 3.732828226918644687e-01 3.619928869271108463e-01 4.135452412739359374e-01 9.876150362772585511e-01 1.431971921658842239e+00 1.031048400239894525e+00 1.472945063561136969e+00 1.327768275534334075e+00 1.144309526000829802e+00 1.924108880394722831e+00 1.394900256536251604e+00 1.472743675403836328e+00 1.874993912575083188e+00 1.487666380357824503e+00 1.494990864819253584e+00 1.778657380023497270e+00 8.927913919331409431e-01 1.186710044685955756e+00 1.738925854105918267e+00 1.458764320277787130e+00 1.041515534250452513e+00 1.403924293981619886e+00 1.268948754650165434e+00 1.567916428486194169e+00 1.381695439543878967e+00 1.634692675578502952e+00 1.110067124560284002e+00 1.652550594582623100e+00 1.462524133152441896e+00 1.608911519699484316e+00 1.001570651098072640e+00
6.987642379248150126e-01 5.132685291144162276e-01 5.341040077722959412e-01 4.065564040228809572e-01 5.449842480791929900e-01 6.974331752531325312e-01 5.964036386220114005e-01 5.998657519351169309e-01 6.962238987658828648e-01 8.028755571713096506e-01 9.217428872507957838e-01 8.290224130549219694e-01 6.765950576297573571e-01 7.155143445345770736e-01 1.018137142501085002e+00 7.037735342313075071e-01 1.107499605325400260e+00 1.102400101188104387e+00 9.423377486189625785e-01 9.859154001836967218e-01 9.172837009613852288e-01 8.747043429272106652e-01 1.029394946935221933e+00 9.708719344234812976e-01 1.044337808457778793e+00 1.075400190350599638e+00 9.122158649231725258e-01 8.026814255996838066e-01 1.077481662550671127e+00 1.060417809995406024e+00 8.452943219471861225e-01 1.066250216565362674e+00 1.054244318359045307e+00 1.278407148594665976e+00 1.326341960038576406e+00 1.284743397951837895e+00 1.564670027881747805e+00 1.659716503809279375e+00 1.589750390309313977e+00 1.666680141177965924e+00 1.573467461431514725e+00 1.443195200553836210e+00 1.218452886159618220e+00 1.171903894062078066e+00 9.590700974311733296e-01 8.915626821502000698e-01 1.225314866715261131e+00 1.062622997485249465e+00 1.088381696351860883e+00 8.544684203983018422e-01 1.151427973460678267e+00 1.164770903037597005e+00 1.264810562930883231e+00 6.642234405412691389e-01 9.556595944583968771e-01 8.457258175209476647e-01 1.218094564599963237e+00
3.412280796954973994e-01 2.873830528609016000e-01 3.403227228153599682e-01 2.957384563070266092e-01 3.042991287900316810e-01 1.182062241094377963e+00 1.699828325892084768e+00 1.608621887020986074e+00 1.663050120907423990e+00 1.706363205905477409e+00 1.043115805137357466e+00 3.548383638207461832e-01 7.155143445345770736e-01 8.647886357411633806e-01 5.058006600253307505e-01 3.183359339729938675e-01 1.048318058213087323e+00 1.732851786733392130e+00 1.489650376277444010e+00 7.548692056044628007e-01 1.748950297795970554e+00 1.632084429077172993e+00 1.179527755427111302e+00 1.540693113691166571e+00 1.513588036613776389e+00 1.177170193781966079e+00 1.986887187866590576e+00 1.860181966275200605e+00 1.717270871666186194e+00 1.091144067657456640e+00 3.985238901708150205e-01 7.372427920968250836e-01 6.705801463838326759e-01 9.925224027011366745e-01 1.019923509688948737e+00 4.730085043138975709e-01 1.297807077194883973e+00 1.564401960882917608e+00 1.214742530088467110e+00 1.392677352796738433e+00 1.125696881930213111e+00 9.475382942861818591e-01 1.810656922288548021e+00 1.288906894313803786e+00 3.491811283441930702e-01 2.991818242198034383e-01 1.059370134196967461e+00 1.045571193308837410e+00 7.667990437702241202e-01 4.958300275769399468e-01 6.818999068229434357e-01 6.122555145847997649e-01 1.196443416067042076e+00 2.703008887729700382e-01 3.185555300176481364e-01 3.370703633279876765e-01 8.762615392249124557e-01
9.583861745498781781e-01 7.528368875776585423e-01 6.808492584785004187e-01 5.756816400249786803e-01 7.787459630161580604e-01 6.499404073888831457e-01 4.812704566446720511e-01 4.219500885770658405e-01 4.388834915604906683e-01 6.102042405531435953e-01 7.856244566244094951e-01 9.076040515590226843e-01 1.018137142501084558e+00 5.058006600253309726e-01 7.478857389663449151e-01 1.065902138459793536e+00 1.111409347559959349e+00 6.141585995858610536e-01 5.053624278616599685e-01 7.316557322377442718e-01 4.797066617694137891e-01 4.781304493866669891e-01 6.692155807669230017e-01 6.108041799639886138e-01 7.449049849482278773e-01 1.006285876643138177e+00 4.963597737176355662e-01 5.406391376500133683e-01 5.070492926819660795e-01 9.801262044756896552e-01 1.124979118353297558e+00 1.148463498173069253e+00 1.142387783824621694e+00 9.990029102150473905e-01 1.103921387142778654e+00 1.331735046667579692e+00 1.482718158652961193e+00 1.504925254554924985e+00 1.714485409015032324e+00 1.628963648030967049e+00 1.531170509134390567e+00 1.606109366950475570e+00 1.068879875951667557e+00 1.339371750581240805e+00 1.390479173852493977e+00 1.221016728170265297e+00 1.136860582178539580e+00 1.321792832010530327e+00 1.267734235913177354e+00 1.260104127015887254e+00 1.296793469835661794e+00 1.397203002353333945e+00 1.453392483329081442e+00 1.398566657953585146e+00 1.276033455010825879e+00 1.391033407879005424e+00 1.553839657961027632e+00
1.101924626736810131e+00 1.046762794302757094e+00 8.119536958509013802e-01 8.094136191342684583e-01 9.252187045036611712e-01 4.381001725203746977e-01 2.357226667007011889e-01 2.291011695889214606e-01 2.795191994086171361e-01 2.892056146688881668e-01 8.050510935771137966e-01 1.128333614504291038e+00 7.037735342313075071e-01 3.183359339729939230e-01 1.065902138459794646e+00 1.066833524175795356e+00 6.976089514372173506e-01 2.588632500111118784e-01 2.762566708164313489e-01 6.509835124839867815e-01 2.709065970749215957e-01 3.119477709605013027e-01 7.049610099117840090e-01 3.670899174092583928e-01 4.853242018026208138e-01 9.874238183164140148e-01 2.309919947173951771e-01 2.544068922944981992e-01 3.867608051402109948e-01 9.343157256815516343e-01 1.587052745244339702e+00 1.073618678617266342e+00 1.229367568551619661e+00 9.834810861972811402e-01 9.705967810717084365e-01 1.464040019873857679e+00 1.095578689954276097e+00 1.051921900853296732e+00 1.610815476957153658e+00 1.542585772476714912e+00 1.576688238217017091e+00 1.669128221385209665e+00 8.951258661958001461e-01 1.285761673260841675e+00 2.129710369287070471e+00 1.632773346055623964e+00 1.230966023609752158e+00 1.360997808300827172e+00 1.357596425936388629e+00 1.515664182694376860e+00 1.306781625865741203e+00 1.603277786427592888e+00 1.076448861522735223e+00 2.079495036694624321e+00 2.010869290976477597e+00 2.140438502131303267e+00 1.393712931669085053e+00
8.073777403425163035e-01 5.967124579497943282e-01 6.255342045829989095e-01 6.339457229356370016e-01 7.505308924424581862e-01 9.714880512118467815e-01 7.078683523173717740e-01 7.982839735781815937e-01 8.601630731703573396e-01 9.598165618482479289e-01 1.083109299965158367e+00 1.028374349648272679e+00 1.107499605325399816e+00 1.048318058213087767e+00 1.111409347559958682e+00 6.976089514372171285e-01 7.101930630217185847e-01 5.200302610253779712e-01 4.652483931669824102e-01 5.939049794631404700e-01 5.825932445775082735e-01 6.597329243617121586e-01 7.673033006925734645e-01 7.291297945913214340e-01 9.470660977919965751e-01 1.070248286120720760e+00 7.515903980074503110e-01 6.477316367781825734e-01 7.671960625406396561e-01 1.066154887693440134e+00 9.177610442462431628e-01 1.039948801726167105e+00 1.189461348208528779e+00 1.154713106886727791e+00 1.292297224599418426e+00 1.056854909000879639e+00 1.334367136110761187e+00 1.399428023057826431e+00 1.394852451375343305e+00 1.590728418289249380e+00 1.672409919940663015e+00 1.534821337421041099e+00 1.507708826478301400e+00 1.451326584670740161e+00 9.872697624577434494e-01 7.910335753880837206e-01 1.229815618297747548e+00 1.206868927814809700e+00 1.238358953480761526e+00 1.012400392164789498e+00 1.153017881761721819e+00 1.197589943314123051e+00 1.226218223957962206e+00 9.546532030550828329e-01 9.014124146796884673e-01 9.570647898742741244e-01 1.488916616029368534e+00
2.643062691453968438e-01 3.045869073710115726e-01 3.253444897636640354e-01 3.023197312365693001e-01 3.347649800191513370e-01 1.441956269020792325e+00 2.180516113574546111e+00 2.470963315538603933e+00 2.336109328442387056e+00 2.328997745568631483e+00 1.395685857736558511e+00 4.933585418411123302e-01 1.102400101188105053e+00 1.732851786733392130e+00 6.141585995858610536e-01 2.588632500111118229e-01 5.200302610253780822e-01 7.625141033796526413e-01 7.582984210942799175e-01 5.647626943454463477e-01 1.407462971746400227e+00 1.526795618579888769e+00 1.322080696307208258e+00 1.833523658402202106e+00 2.134320920200232674e+00 1.407489930314238524e+00 2.166058750307958025e+00 2.158948623945380785e+00 1.944409867941567782e+00 1.046649450784588931e+00 3.555957663119465595e-01 7.117348956804890880e-01 6.692269394334162680e-01 9.154553009609198710e-01 9.437504267412631931e-01 5.474896170527900896e-01 8.523128861829213365e-01 1.090877122120758713e+00 8.803951556095304110e-01 9.967886846810704027e-01 1.099306452556875646e+00 7.897958976885208759e-01 1.864776452781190752e+00 1.154474076136066785e+00 3.156911754610456367e-01 2.994230351411966140e-01 8.864973020672395343e-01 7.478069024555048516e-01 7.301814898525054165e-01 3.603044989911778351e-01 5.175809469763370529e-01 4.637109040331595100e-01 9.323835100548946153e-01 2.237821944068131008e-01 2.547234586167808068e-01 3.278951338504614843e-01 5.749311502009225583e-01
2.780974338268704660e-01 3.484499526455388518e-01 2.658903691448374906e-01 2.951475989055170612e-01 3.987256166541384150e-01 1.253250411303043377e+00 2.006351990605780955e+00 2.008282579479355068e+00 2.017794069357388587e+00 2.050873252522879664e+00 1.416862176413577590e+00 5.431492933186569116e-01 9.423377486189626895e-01 1.489650376277445343e+00 5.053624278616598575e-01 2.762566708164312934e-01 4.652483931669825767e-01 7.582984210942799175e-01 7.682375324014565354e-01 5.573781019580626994e-01 1.574086984347653040e+00 1.810891001117103327e+00 1.424466967504783188e+00 1.985710995916581290e+00 2.476248553772255612e+00 1.775431312261858130e+00 2.148052808251655676e+00 2.080408225681785961e+00 2.044282439155149511e+00 1.026154371500029416e+00 4.289804316473831425e-01 7.807004044134085996e-01 6.655825184200444555e-01 9.237512406955524780e-01 8.959118904762485291e-01 5.238638035000019455e-01 9.792298736308309159e-01 1.066316158904308198e+00 8.815233779590777585e-01 1.065307904382730930e+00 1.064737924073762665e+00 7.970642271453490801e-01 1.692226484936556696e+00 1.271474699745943182e+00 3.168439196888596654e-01 4.102039970021286730e-01 1.018762125266129193e+00 7.074048168715206808e-01 5.997812459308744515e-01 3.405143276214339099e-01 6.817645671053513823e-01 3.986569088889845847e-01 8.092544395790943756e-01 2.897986981836232490e-01 3.232878735180740870e-01 4.011617986734826724e-01 6.219385712679449396e-01
9.831210817875997154e-01 7.246428247860927652e-01 6.311026900407442630e-01 6.055980410929111546e-01 7.065695328583354584e-01 7.476704469419919175e-01 7.599100261328748385e-01 7.611593756650699705e-01 8.543253253606096775e-01 8.614881249691539455e-01 1.073216355915882714e+00 1.138579735104827906e+00 9.859154001836968328e-01 7.548692056044626897e-01 7.316557322377446049e-01 6.509835124839868925e-01 5.939049794631404700e-01 5.647626943454464588e-01 5.573781019580628104e-01 7.107354389078216483e-01 7.513012602578024168e-01 1.201197248769369619e+00 1.309016498177817844e+00 1.363835256045138333e+00 2.012812634293825287e+00 2.614393879423648315e+00 9.489548346820860791e-01 9.467930967325837166e-01 1.005721008649825166e+00 1.325472859875985510e+00 9.841367932928010154e-01 1.124917397076206971e+00 1.232677746918786621e+00 1.092741262432404215e+00 1.027013130785827233e+00 1.099711688451841196e+00 1.150269018026972789e+00 1.157839845769635279e+00 1.257931076262780223e+00 1.252483437569607894e+00 1.280931534883572365e+00 1.473017386442655452e+00 1.104354501806667832e+00 9.776279395269878991e-01 8.546055452073780812e-01 8.514616130230667768e-01 1.020573701933028765e+00 1.298304428617672146e+00 1.002694079733130295e+00 9.406157712327634091e-01 8.115769833835749791e-01 1.066595243196525766e+00 9.269474539456183937e-01 7.954977319259377566e-01 7.377812141390163170e-01 7.627225649664202134e-01 7.853391889727456832e-01
